"I bought more $ATVI and $TTWO calls today boys, may add $EA tomorrow to continue the holy trinity.  At this point I may continue averaging up on my $40 9/21 $TNDM calls. These tendies are glorious.   Still holding FB shares and may buy a call or two.  I didn't sell the weekly $AMD call I bought for the lulz with the last of my buying power when it was at 200%. Now I'm bagholding it cause it's down 8% lmfao. ",TTWO,40,9/21,1
My man. I'm $15K USD in Jan 2020 $5 strikes on APHA. Glad to see other people are picking up on this. Hope we both made a good trade,APHA,5,Jan 2020,1
AMD 25.5 8/2 Bout to wake up tomorrow with a 100 bagger,AMD,25.5,8/2,1
Lol I bought AMD 7/20 $11 Puts,AMD,11,7/20,1
whats your spread looking like? I think I'm gonna do a +/- 2.5 Strangle on QQQ 12/28  http://opcalc.com/tmxr  This was based price when QQQ was 168  ,QQQ,2.5,12/28,1
"My plan is basically assure steady gains as long as the market stays neutral to bull.  This week I sold BAC Jan 12 $30.50 Puts.  If I got assigned it would've put my share price at about $30.2, but right now they're OTM which is great too. ",BAC,30.50,Jan 12,1
I have gone full retard with you. MU 70 10/18,MU,70,10/18,1
We're talking about ACB here. Sell $9 puts if you want to own ACB shares at $9 come Friday afternoon,ACB,9,Friday,1
My 7/21  239.5  calls from last week are almost breaking even please bby keep going  Edit  Cost was 5.63 I closed 7 out of the 15 at 5.80 like after open because I was scared and wanted a smaller position,bby,239.5,7/21,1
$MU Jan 2018 $44 strike call options,MU,44,Jan 2018,1
I was all bear gang this morning on amat...  just fuck my shit up I guess 11/30 33.5p,amat,33.5,11/30,1
Wondering when the best time is to cash out the rest of my CRM 11/16 $160 calls...,CRM,160,11/16,1
"Lmao the $400 I use to throw at 3/15 SPY 285 calls as a joke actually doubled in value, smh",SPY,400,3/15,1
Yeah bruh I might sell. I have 11/16 $50 and 10/19 $60 lol I’m fucked ,bruh,50,11/16,1
have 50 6/15 AMD $15.5 puts. BURN AMD PLSSSS,AMD,15.5,6/15,1
Use the profits from my expiring BAC put spread to buy Jan $20 calls for pennies. ,BAC,20,Jan,1
AMD $40 calls Feb2020,AMD,40,Feb2020,1
Holy shit .  Over 2k volume on msft 145 calls for next Friday 15k open interest...  And 17k open interest on msft $160 calls for next Friday as well lmao. Who the fuck is bagholding that shit haha,msft,145,next,1
AMD 32.5p 8/9 - take me to the river🚣,AMD,32.5,8/9,1
Also you're running out if time to get MU 7/20 $90's ,MU,90,7/20,1
"RIP my AAPL calls, should have gotten puts as $182 was resistance from Dec.",AAPL,182,Dec,1
Tsla 310 2/15 lezzz gooo,Tsla,310,2/15,1
"Handful of SPY Sep 30 2019 298.00 Put @ $1.9 at that ""recovery"" and its at 3.30 ish now  wonder should i bail and just end the day with some nice scalp",SPY,298.00,Sep 30 2019,1
100 contracts of $MU @ $90 7/20,MU,90,7/20,1
"Said fuck it, sold everything I had and bought $285 Tsla 10/5 calls.",Tsla,285,10/5,1
Are the July 20th $40 calls on their own without selling MU good in your opinion?,MU,40,July 20th,1
lol my V $150 Jan calls have finally broke even after i bought the 5 layer dip. sweet.,V,150,Jan,1
I feel like I have a winner . They’re the only thing in my portfolio with no sell order lol. Going thru earnings. I’m a CRM bagholder and I bought Jan 19 $105 lotto tickets as a precaution and they’re up 300% ,CRM,105,Jan 19,1
i still have my fucking 12/21 $40 vxx puts (which i retardedly held parts of vs taking full profits at $38.50s).  also a 5-6k worth of spread on $43/$44 betting on volatility reducing.  here's to us losing it all or swimming in $$$,vxx,40,12/21,1
Ride or die with my 3/1 $PCG $19 puts baby,PCG,19,3/1,1
"Hold my 207.5 11/9 AAPL calls, and prey for my 212.5 11/9 AAPL calls ",AAPL,207.5,11/9,1
XBI Jul 16 54.5 strike is 1.40. LABU 29 same expiration is 2. I never fuck with FD just monthlies.doesnt make since to pay more if the both track S&amp;P biotech. Its been trading in the 50 to 60 range since that correction at the start of the year think it bounced off the 50 at start of week at 54.08 now i would hold out looks like itll dip below 54 then keep going. Up check out the 3 month chart its the epitome of cyclical.  If everything continues as it has should be at 58 by mid next month. Not buying now cause think mrkt movement is dead cat bounce and short every thing since before brexit.,XBI,54.5,Jul 16,1
Stuck what's left of my account ($800ish) on spy 01/16 258.5p . I think I got trapped. ,spy,258.,01/16,1
"Time to sell weekly OTM calls on AMZN??  I have two 11/01 $1750 calls, thinking about selling some 10/18 $1770's for $10 a pop",AMZN,1750,11/01,1
"I am going to buy $AMD calls, $35 November or $40 Jan 2020?",AMD,35,November,1
Would be stupid to go all in ba 420 may calls now ? Or wait tomorrow ?,ba,420,may,1
i sold my 9/13 $330 UNH calls for $600 profit on thursday. ..just in case you were feeling dumb,UNH,330,9/13,1
"Sure, but why would you want 8% if you can buy January MU calls. I still feel pretty positive about my $38 calls. If everything goes as planned, I'll be rich next week.",MU,38,January,1
I just bought $90 BYND puts for November.. How retarded is that?,BYND,90,November,1
Didn’t the snap Jan $5 puts at pennies also look tasty? Lol,snap,5,Jan,1
Any chance for AAPL 9/13 217.5’s? Got at 219.8 yesterday not looking good lol,AAPL,217.5,9/13,1
"Got a single shop put filled at the bell, 10/4 $325, let's continue drilling pls",pl,325,10/4,1
I did a single FD of $19 8/10 $AMD call when it was at $18.20 and sold today as soon as it hit $19.50. I made a nice $40 off that and promptly decided never to do that again. ,AMD,19,8/10,1
Bought some SPY calls this morning for $.57 for 8/3 $280 so that’s working out,SPY,280,8/3,1
Spy 233 Put 1/2 exp. It went up from .15 to .30.,Spy,233,1/2,1
I got in for lyft p $53 8/23. I’m thinking of holding just slightly later to see how it flows and then panic sell.,lyft,53,8/23,1
Picked up BAC $36.5c 1/31 exp yesterday. Might sell half of them later today to guarantee profit.,BAC,36.5,1/31,1
All in $2 3/8 PLUG calls. ,PLUG,2,3/8,1
"Tesla puts 12/20 $380     Gold puts 17.5 12/20 and 12/27   Disney calls I only put in 150$ so not worth discussing  Apple calls for January, strike price 290$",Tesla,380,12/20,1
$SNAP to the CORE! I've got 10/26 $7 and $7.5 Puts. Also riding $TSLA to the CORE! Tweet Elon. Tweet!,TSLA,7,10/26,1
"bro...wut?  I'm assuming you're trying to say, buy 100 shares at 8$ a share. ($800). Then buy 1 $8 1/15/21 Put ($100), your hedge. You're saying the 5 dividends over that period, .20cents per share ($100) pay for the put. Correct.  But like.. what is your overall strategy here? You're literally neutral and gonna have a net loss due to theta if the stock is at or below $9 by 2021.  So this is a neutral/bullish play that has a shitty risk reward on a stock that seems to be in a pretty solid downtrend. I get the dividend pays for the downside protection, but every time the dividend is paid, it's removed from the equity's current price..   Also why would you bet on midstream oil fractionating and storage to start making a comeback?",wut,8,1/15/21,1
"Does anyone have experience holding calls into earnings? I bought a couple $120 MSFT calls that expire November 16th, was thinking of holding through earnings, historically there has been a pop after Q3 ER",MSFT,120,November 16th,1
TSLA 282.5C 4/5  whose joining me?! ,TSLA,282.5,4/5,1
"The only ones I'm holding are my 1/18/19 $80 contracts. Everything else is a day/swing trade to take advantage of the fact ATVI frequently dips a percentage point or so and recovers to almost break even by close. It's been a cash cow since ER since it typically does this, you just have to catch it near the bottom.  Edit- That being said I think it's time to hold onto my calls for longer. Cup and handle is forming on the monthly. This will be in the 80's very soon.",ATV,80,1/18/19,1
"Thank you for reminding me about SPY.   I got so busy with work, that i totally forgot about SPY.   bought a few 9/27 $297 call for $1. Hopefully, they work out.",SPY,297,9/27,1
Sell a call against your AMD to expire Friday Aug 12th. Strike price $7  Collect premium,AMD,7,Aug 12th,1
Ez tendies Spy $302 calls for end of month,Spy,302,end,1
"Give me your honest opinion on my Microsoft 105 June 19 2019 calls. How risky is this position with all the escalating trade wars and foreign markets entering down turns (Italy, China, etc). Would you leverage msft? ",msft,105,June 19 2019,1
ATVI $43 calls 2/15,ATVI,43,2/15,1
Got till 8/17 to keep it's irrational buying going..($18 calls here lmao)  Good luck dumbass. Don't fight the trend. ,lmao,18,8/17,1
Loaded up on $240 05/18 NVDA calls. Ready for earnings.,NVDA,240,05/18,1
I bought $HAS $98.5 Dec 27 calls like you said and it barley has moved so... to late ok.,HAS,98.5,Dec 27,1
Contemplating holding these BA 2/22 $420 calls overnight... Green Friday's right???,BA,420,2/22,1
I bought my first call ever. NVDA $300 call exp. 7/20 and I am down 40%. Will it go up?,NVDA,300,7/20,1
RISK/REWARD ON THESE BA 1/24 345 CALLS IS SWEEEET.  HAVE YOU DUMMIES GOT SOME YET? LAST CALL BEFORE THE FIREWORKS LIGHT UP THE SKY AND EVERYONE SEES THE BOEINGS FLYING OVER THEIR HEADS.,BA,345,1/24,1
Up 50% on the 6.5 11/2 snap puts I bought today. Down 22% on the $6 11/2's I bought Friday  Overall down 1.5% on the puts. Hopefully snap sees 5.5 tomorrow so I can cash out and bet against fb,snap,6.5,11/2,1
"Bought $9 puts on snap, my logic is they have to go down at least by July when they expire, right?",snap,9,July,1
Sold my QQQ 170 10/26 puts this morning for 20% profit. They’re up 435% now. Glad I bought some MSFT calls and am down 50% now,QQQ,170,10/26,1
I had $10 2/1 GE Calls that I dropped yesterday thinking there is no way it would jump that high. Oops.,GE,10,2/1,1
I've got 8/31 $291.50 SPY calls that are up 139% do I sell at open or ride the wave?  I also need HPE to drop more so I take less of a loss on my puts.,SPY,291.50,8/31,1
Have 9/21 $130 EA calls.... Let the bagholding begin,EA,130,9/21,1
"I am holding with my 7/6 $53 puts. Today will most likely be green, on some PM buying volume.  A lot of people lowering their cost basis and loading up on the cheap.  But notice, the price has been coming down all morning.  PM high was almost $55, now it is back down to $54 with volume somewhat slowing down.  IMHO, we'll have the morning spike, and then the selling off of those who either didn't sell off yesterday or those who bought in at $52 collecting a quick scalping.  MU probably ends just slightly green or possibly back down in the red.  (Which is what I am telling myself since I see MU dropping to below $50 sometime this week).    ",MU,53,7/6,1
That spy attempt was such an easy grab on puts.  reloaded SPY Oct 19 2018 278.00 Putfor ~$4 and about to close them out at $5+,spy,278.00,Oct 19 2018,1
I just bought 5x7/20 $30 calls  Let's go CHGG !!!,CHGG,30,7/20,1
C’mon trump. Make me some money with those $SPY 291 C 5/13..  This feels like America’s Earnings,SPY,291,5/13,1
Buying an AMZN option that expires Friday and is 3% OTM is better than buying any ATM or ITM calls for MU that expires less than 90 days out.  Shit’s headed for $45 unless we get some trade deals sorted.,AMZN,45,Friday,1
"Only real gains and losses were made through options, so rip  Except for those $51 TLRY shares back in july",TLRY,51,july,1
Whoever wrote me that $1.80 89 MSFT call for 23 FEB is the one in despair right now,MSFT,1.80,FEB,1
"Over 20k volume on $MRK OTM calls, 82.5 strike 6/19 expiration  Where are my pharma bros?   [https://www.bloomberg.com/news/articles/2019-02-11/merck-s-keytruda-found-to-extend-life-of-brain-cancer-patients](https://www.bloomberg.com/news/articles/2019-02-11/merck-s-keytruda-found-to-extend-life-of-brain-cancer-patients)",MRK,82.5,6/19,1
PAM call $25 9/20,PAM,25,9/20,1
Right when I sell my SPY 5/10 293.5c it goes above 288 again fml  Looks like it might be ready for a climb. Looks like I saved y'all motherfuckers.,SPY,293.,5/10,1
"Sold 100 Feb 3 AMD 10.5 straddles, looking pretty good now.  Sold 75/78 88/91 EA spreads, also looking pretty.  Hopefully pricing holds tomorrow to close out gains and look forward to FB, AMZN and CMG.",AMD,10.5,Feb 3,1
Should I get out of my aapl 202.5 5/10 call?,aapl,202.5,5/10,1
In the same boat with the SPY 1/11 252.5 put. really pulling for some red days here soon ,SPY,252.5,1/11,1
Thoughts on ODP 4/18 2.5 puts? ,ODP,2.5,4/18,1
My plays this week:  FB $145 put 3/29 GME $15 call 3/29 LULU $71.50 put 3/29 X $40 call 4/6,FB,145,3/29,1
hoping my 11/7 $5.50 snap puts get in the money the next couple weeks. made a shitty entry into GDX calls but it has evened profit already,GDX,5.50,11/7,1
Picked up 10 $6 calls for Jan 24. Popped $2 and 1.50$ the last two earnings and seem to be in better financial shape than the other big names.  I’ve spent more on lotto tickets with worse odds.  GL,G,6,Jan 24,1
Pray for my MSFT 1/18/19 $115 calls,MSFT,115,1/18/19,1
I'm balls deep in AMD calls. $34 10/5 exp and $38 11/16.  Just waiting it out and watching the news for once instead of FOMOing in during my morning poop.,AMD,34,10/5,1
SPY bby please stay above 302.22 so I can dump my 9/13 calls,SPY,302.22,9/13,1
"With the federal interest rate announcement today, would it be wise to sell my MSFT calls at a 10-20% profit and re-buy when the market settles down or just continue holding?  12/21 $115 calls",MSFT,115,12/21,1
"Also I went for it.   3/11 Target $75 calls.  They got hammered today because of macys, but have actually looked solid going forward.",Target,75,3/11,1
10/11 $170 FB Puts??? Been on a downturn and it seems overbought today,FB,170,10/11,1
"Bought TRN options 60% down in 2 days - What to do?  Hello, I am fairly new in Options trading and made a huge move (Stupid me). Bought 30 K Worth of TRN $28 call options with expiry 07/19. Its went 40% down yesterday and another 30% today. Overall loss of about 60%. The analyst rating for this stock on Robinhood shows 80% buy and 20% hold. What should I do?    Here are some Stats:  Call Options: $28 Exp 07/19 for $1.11 300 Options --&gt; Worth around 30K. Current Options price: 0.40 ~ 19K Loss. Current Stock Price: 24.18 (-3.36% today)   IV: 25.79  Should I sell it and take the losses or keep it?  ",TRN,28,07/19,1
"Nice. Those things took me for a ride today and it wasn’t fun. The 1/3 weekly call at 1892.5 strike  experienced the following action today:  2:37- $11.15 2:38-$9.84 2:57- $14.15 3:15- $9.38 3:23- $12.25  The only reasons I didn’t panic and sell around 2:38 was AMZN volume and watching the QQQ minute chart closely. If QQQ had started to dump I was going to sell, but it was pretty steady. Around the high, I put in a hedge and ended up closing out shortly after  which was the right move. Can’t imagine holding those things overnight facing expiration. Autistic enough to buy in the first place.",QQQ,1892.5,1/3,1
11/15 85.5 sbux  11/8 200 FB  IV neba crush me,sbux,85.5,11/15,1
"There's you some big money options   $2600 strike on spx puts for Jan 31, 2019...over 19k volume...160m bet  Also $2490 strike put for same expiration...over 19k volume as well...about 80m... Almost 250m in premium paid for some downside bet or one hell of a hedge on a long position..",spx,2600,"Jan 31, 2019",1
"$5 million in April $77 puts bought on $VNQ (vanguard real estate etf) today, don't usually see that kind of volume on this thing. ",VNQ,77,April,1
"I'm currently testing ""going long like Donkey Kong"".  I bought 1 UVXY January 2017 Put @ 6.5 for $45  How is that?  If it works I'm gonna be buying a shit load of Puts that are farther out and at lower strikes.",UVXY,45,January 2017,1
Wut u get? Got myself some 67.5 Jun 22 calls,Wu,67.5,Jun 22,1
"9/20 $125 calls ,  ez money no headache",ez,125,9/20,1
dont worry guys my atvi 11/30 $78 is still worth 1 cent i got this,atvi,78,11/30,1
Snap 100 8/10 Put,Snap,100,8/10,1
Already hedged the overall market play by buying 2 SPY 295 puts with 11/11 expiry.  Seemed like a good idea at the time. Put sell order in for 20% gain on them. Should offset anything with market tanking and out before Trump meets with China.,SPY,295,11/11,1
I bought $50 1/19 puts on TSLA. I know it's a good decision b/c of the long expiry ,TSLA,50,1/19,1
Dec FB 110  Eat shit Zuck ,FB,110,Dec,1
FB 5/17 197.5 calls or MSFT 6/21 130 calls are two plays I'm in right now.,FB,197.5,5/17,1
No more settled cash to trade with today. What do y'all think of my portfolio?  BBBY Apr 12 $16 Put  DIS Apr 18 $114 Call  GME Apr 26 $8 Put  LGFA May 17 $17.50 Call,BBBY,16,Apr 12,1
"SPY 286 10/11 over here  You ain't crazy man, you a genius",SPY,286,10/11,1
ROKU 190 calls 01/17/20,ROKU,190,01/17/20,1
USO Calls 12.5 9/27  HAL Calls 21 9/27  FDX Puts 144 9/27  M Puts 15 9/27,US,12.5,9/27,1
something something MU 90$ 3/29,MU,90,3/29,1
GE Calls $10 3/29 wish me luck,GE,10,3/29,1
Just averaged down on the dips. Got some $302 October spy call for under a buck. Can’t even buy gum for under a damn dollar anymore.   If it hits $300 in the next week I’ll be rich. Well like %15 richer anyway.,spy,302,October,1
If I make money on my LYFT Puts all of its going into BAC FD calls.  $155 May 17th DIS calls  Then probably sell everything and just watch the rest of the week because I’m a pussy and have had way to much good luck to keep pushing it lmao.,BAC,155,May 17th,1
I'm holding $32 5/17 VXXB calls that are down about 50 percent right now.,VXXB,32,5/17,1
aaand... I'm out for a 60% gain. Onto $19 24 MAR 17 P. ,aaand,19,MAR 17,1
"Lmao i bought at 15 on sept 29, unfortunately im a poor 15 year old so i only bought 5 shares and had to pay a $10 commission o top of that.",Lmao,10,sept 29,1
Bought VIX SEP 16 2015 26.0 Call for $85 Friday and sold for $520 this morning.  AAPL AUG 28 2015 105.0 Put in at $158 and out at $200.  Held other AAPL &amp; BBY puts into close so... whatever.,VIX,26.0,SEP 16 2015,1
"$CLVS - hold/sell?  **CALL (CLVS) CLOVIS ONCOLOGY INC JAN 17 20 $3 (100 SHS)**    Gain/Loss Total **-** \+$13,931.12 (+125.86%)   Value **-** $25,000.00   Cost Basis **-** $11,068.88",CLVS,3,JAN 17 20,1
People out here buying $225 FB calls 9/21.  You have nothing to be pissed at yourself about.,FB,225,9/21,1
Look for a further drop in AMZN so i can sell my Jul 7th 997.5 put.  Also probably realize some gainz on last minute RAD purchase.,AMZN,997.5,Jul 7th,1
"Ok, let me list this so we get a working sample.  Straddle $MU 55.5 x 2   1) sell to open put 4/06 profit = $50 only 1 put  2) if we keep moving down I have a max profit of $100 and hedge by $50 sideways.  Edit: 3) if we start going up I sell my 4/6 put and capture the profits going up by selling to open a call 4/6 at .. $58 ",MU,55.5,4/06,1
"Bought some 8/31 $53 mu calls, so I guess I'm watching it go down to $45",mu,53,8/31,1
"The $32 8/30 call volume on AMD has been strong. Is someone going to try and push it above $32 by then or are they going to try and make sure it stays below  It was like 93,000 yesterday and it’s already over 10,000 today 🤨",AMD,32,8/30,1
I had some of those GE calls to. 15.5 6/22.  Fantasy island was great for about 6 days.  ,GE,15.5,6/22,1
I’m with you bud.   Loaded to the tits in VXX $33 6/21 calls  Going to buy some VIX calls at right before close as well,VXX,33,6/21,1
PP = protective puts  8/6/16 = ? (maybe a $225 strike)  M.S. = margin secured,PP,225,8/6/16,1
12/14 HD 165$ FDs,HD,165,12/14,1
UNH 06/20 230P at $2 is still a steal.,UNH,2,06/20,1
"Damn straight we are in a bubble. It’s called “‘Murica, the greatest country in the world bubble.”  We’ve been in it since 1776. Stonks have been making gainz ever since. $SPY 440 dec 2020.",SPY,440,dec 2020,1
Just bought Jul19 QQQ 180 puts.  Fight me.,QQQ,180,Jul19,1
Just joined the bear gang on GE. 11/23 8.00. playing small &gt;.&lt;,GE,8.00,11/23,1
Isn’t the volatility super low ? The Jan 21 $40 KO put is currently 78c. $780 for 15 months ? What am I missing ?,KO,40,Jan 21,1
November 15 $135 calls on Dis seems like free money Dec 20 for insurance,Dis,135,November 15,1
Already bought a few $292 5/17 spy calls,spy,292,5/17,1
"I have SPY 295 puts expiring Monday, am I fucked?",SPY,295,Monday,1
Maybe a call on a high dollar stock that’s far enough OTM to be a penny?  Edit: $TSLA 420 calls for Friday bro. $.01. Go get em!,TSLA,420,Friday,1
"11/16 AMZN 2000 calls, I’m down 40%. Hammerzon usually recovers fast, but this time it’s just drifting down.",AMZN,2000,11/16,1
Rolled into 1/10 432.5 TSLA calls on that trip into the red,TSLA,432.5,1/10,1
got spooked by the market staying above 2100 for several days and sold my june 15 VIX 16 calls last week for 56 cents  opened up the vix option chain today and saw that they're 5 dollars now   fuck me  i had 20 of those motherfuckers,VIX,16,june 15,1
"Anybody have thoughts on what I should do? 86 9/20 $25 BJ calls, I just feel they have so much more upward movement. Right now thy are only trading at a .48 premium",BJ,25,9/20,1
BA 400 september,BA,400,september,1
8/30 DIA $268 P,DIA,268,8/30,1
Long $NIO. March 15 $10 calls.,NIO,10,March 15,1
Ok retard after hours is a thing and look at cgc after hours shits down to 33.4 that means if you can read a basic fucking chart he is down. Yes when the market closed he might have been up but the shit went down and his calls are now not worth that much. Go look at the link you posted find August 14th find 33.4 and tell me what that shit says,cgc,33.4,August 14th,1
i sold $55 and $54.5 6/1 sq puts and purchased $56 5/25 puts. Prayers for us both. ,sq,54.5,6/1,1
Thoughts on a 10/5 Call for SQ? $103-105?,SQ,103,10/5,1
Nice. What do u think about 9/14 $35 AMd calls? Limit .24 cents ,AMd,35,9/14,1
Does this mean my $5 April Snap puts are gonna be ok?,Snap,5,April,1
"WSM $60 9/21 calls, NTAP $84.5 9/21 calls",WSM,60,9/21,1
"Create ur own volatility then, all in MU 10 Aug $55 calls ",MU,55,Aug,1
so what'd you do?? I hope not the BAC dec 1st 28.50's lol ,BAC,28.50,dec 1st,1
"That is an interesting find you have been profiting off of.   When will you take profits from todays TSLA play? How far out and strike? TSLA and MSFT earnings had hurt me pretty bad so I will now be staying away from ERs. I had been bag holding these 3/15 $325 TSLA calls for the past few weeks. im down about 2k.... (i know, smh) I want to minimize losses on this. so im deciding wtf to do. One week TSLA rallies and the next they get sold off. ",TS,325,3/15,1
$MU April 17th $24 Calls. ,MU,24,April 17th,1
$PCG Puts are absurdly cheap. What’s the catch? June $14 Puts are like $2.00 premium. They’re getting delisted by June you’d imagine. ,PCG,14,June,1
Buying FB $125 6/14 puts. I'll certainly lose everything.,FB,125,6/14,1
That’s where I’m at right now. Come on spy $310 11/6  Not really,spy,310,11/6,1
"Fuck, I can't sell any of my puts because below 25k. Holding 65 $290 10/14 SPY puts",SPY,290,10/14,1
My Microsoft 8/24 $110 calls that I bought for 0.39 are now 0.07 lol. Do I just sell or risk it expiring worthless? ,Microsoft,110,8/24,1
"&gt; Because you’re 1 trump tweet away from getting your gains slashed... If you see anything better than 50% and don’t take profit you’re a moron  So I've spammed this a few times, but I'm up 45% on $110 12/21 MSFT calls bought at 4.95 (currently 7.15). Do I get out? I have so much of a time cushion AND still an earnings run up that I want to hold on for but I don't want greed to get the best of me. ",MSFT,110,12/21,1
My account is down 50 percent in the last 3 days. I just put the rest of it on $3 NIO calls for 7/5. Rip my account.,NIO,3,7/5,1
you shouldnt buy any. if you can't read financials you shouldnt be in charge of your parent's investing account.  but if you're just gambling then buy some $5 apha calls exp january 15,apha,5,january 15,1
not as fucked as my 2/1 $263 SPY puts :(,SPY,263,2/1,1
"Holding and building an UVXY position, waiting for impulsive selling to the downside to hit the markets.  Also have some INTC $47 7/12 puts for shits and giggles.",INTC,47,7/12,1
Buy another 25 GOOG 6/22 1077 calls if it sits like this. This baby either gonna shit the bed or go to the moon baby.,GOOG,1077,6/22,1
"Sold my March $120 BYND calls I had today.  Gonna get $200 calls tomorrow.  Imagine, if luck had it, that they kill earnings Jan 27 then on Super Bowl MCD has a commercial introducing partnership w BYND.   Not beyond imagination",BYND,120,Jan 27,1
Looks like time for some SPY consolidation. I bought $88 Aug 30th (I know..) SBUX puts couple days back. No tendies yet but got high hopes for this swing trade. SBUX is a bloated pig at this point.,SBUX,88,Aug 30th,1
I had 5 amazon $1500 4/20 calls that I sold for about $3500 on Tuesday. So obviously I’m fucking brain dead and retarded and know nothing. Maybe someone else can provide a better response. ,amazon,1500,4/20,1
NLNK July $21 calls or SBUX 4-22 $64 calls,NLNK,21,July,1
ADMP up 5% almost $3 maybe my 10/19 $5 calls will be ITM by expi LOOOOOL :(,ADMP,5,10/19,1
IQ 6/15 $40 puts,IQ,40,6/15,1
"WELL I BOUGHT A $1700 ULTA CALL FOR OCT 18 $335, TIME TO RETIRE FROM WSB OR RETIRE IN REAL LIFE",ULTA,1700,OCT 18,1
Any unusual option activity worth following? SPY 12/28 $272 Calls have the highest volume.,SPY,272,12/28,1
RIP portfolio.  $83 TGT calls 5/3,TGT,83,5/3,1
"Im sitting on 1 12.5c and 8 12c for 7/12 expiry. Tomorrow, OPEC votes",Im,12.,7/12,1
DB 20 CALL FEB,DB,20,FEB,1
"I have some $82 $NKE calls expiring Friday, when should I sell?",NKE,82,Friday,1
I bought a couple of spy 250 puts 1/18,spy,250,1/18,1
"Probability that the 1/4 $32.50 MU puts I wrote will expire worthless? It was about 30 delta when I sold it, but now REEEEEEE",MU,32.50,1/4,1
"$MSFT 155 Call on 6/21/19.  $MSFT has increased 52% YTD, total dollar amount being 38.26. For them to increase to 155 they’d need a 39% increase, total dollar increase of 43.55. Seems pretty reasonable to me. Thoughts? ",MSFT,155,6/21/19,1
ALL IN SEPT 13 ROKU 127 PUTS,ROKU,127,SEPT 13,1
My td ameritrade 11/15 $40 calls are at .53 should I hold on or just sell at a loss? I have 6 contracts,td,40,11/15,1
Thoughts on MCHP 9/21 $90? ,MCHP,90,9/21,1
"I’m either doubling up my 3/8 COST calls by EOD or goin in on some 3/15 $64 BBY calls, but only if they close around even. Don’t got the balls to play earnings this week, except maybe COST of they have a huge run up.",BBY,64,3/8,1
"On the other side of my SPY puts I have a bunch of WM calls for 10/18 $120. It's historically a stable gainer but that doesn't count for shit in this market. Cut 20% losses and be happy I didn't lose more, or wait for next month and hopefully a rebound?",SPY,120,10/18,1
Crwd 49.5c 10/25 up 28%  Sell or hold?,Crwd,49.,10/25,1
AAPL will moon shortly   Just sold my 3/29 192.5's at a 74% loss.,AAPL,192.5,3/29,1
50% of portfolio on C AMD $90 4/26,AMD,90,4/26,1
"Thank you, thank you.   Yup, I think $224 April puts will be spicy given a couple months time. This was just a dead cat bounce, and the failed breakout today just proved that.   I wonder if we bounce at the previous lows again (SPY $233) and trade sideways until it breaks or consolidates and legs up.  Or, if we smash right through it into lower lows. Just have to wait and see",SPY,224,April,1
"New to options, can someone help me read this? Netflix calls at $86 that expire July 29th 2016. The rest is French to me.",Netflix,86,July 29th 2016,1
Need some opinions! Cut loose or ride to Valhalla?  [10/26 $220 AAPL Calls bought m right before the big dip yesterday.](https://imgur.com/a/4WNUCMR) They’re heavy bags.,AAPL,220,10/26,1
11/16 SPY 280 ,SPY,280,11/16,1
F 9/21 12.87c checking in  (down 75&amp;#37;),F,12.,9/21,1
Disney 132 calls for tomorrow,Disney,132,tomorrow,1
Sell QQQ 12/21 $180 calls?,QQQ,180,12/21,1
10/19 SQ puts? Thinking $66 strike,SQ,66,10/19,1
"Sell to cover initial investment and ride out house money?  I picked up some $105 8/17 @2.58, I've been burnt a few times lately being greedy (TWTR)",TWT,105,8/17,1
I did this! sold my nflx 260 01/04 puts last Wednesday. they're up like 400% or more,nflx,260,01/04,1
I have Jan $30 C so ima hold for a while,im,30,Jan,1
"Plot twist: On the back, it says: MU $90 7/20",MU,90,7/20,1
Should I rollout my $301 spy puts from 9/18 to 9/27?,spy,301,9/18,1
SPY will finish green today. Buying cheap calls at open  E: Went with APR7 236.5's. Already green.  E: Closed out for a 20% prof,SPY,236.5,APR7,1
So are you saying MU $90 7/20 still has a chance?,MU,90,7/20,1
"ATVI earnings coming on May 3rd up after being dumb low trading around low 65, high 64. AH is around 74 I think or something. Not only do I think now is a good price to get in, I think they'll have a successful earnings report too.   It seems to be sitting around 65.70 on relatively stable volume and we're approaching the 50 day. I wonder if a strong beat, especially with GDP announcement today being decent, will make it explode. Playing May 18th $65 call but I dont have a big enough position for you to all care about \- aka, take my thoughts with a grain of salt.",ATVI,65,May 3rd,1
"Nothing impressive, but I bought my first options play tho it probably aint autistic enough for this sub. 9/13 ACB $6.5 put. Im excited tho",ACB,6.5,9/13,1
02/21 TGT $130C 02/21 LULU $250 C  May the BECKY be with me,TGT,250,02/21,1
SPY Jan 29 2016 160.000 put,SPY,160.000,Jan 29 2016,1
"Take half sell FD puts on AMD.  Take the other half and buy 9/28 ATM MU calls ^(this could be great or make you lose all you put in).  You could buy 20 $50.5 calls for 21 Sept and if MU is at $55 on that day they would be worth $9k.  Or take half and do a call spread on MU call spreads for 21 Sept, buy the $53 and sell the $55s.  You could do 100 of these and if MU trades at/over $55 on 21 Sept you would earn $14k.  Just some random thoughts.  Good luck.",MU,50.5,9/28,1
JD $30 calls for March 1st are literally free money if JD breaks through $26 at open on Monday ,JD,30,March 1st,1
I have 4 10/19 $32 calls and 5 $33 Jan calls for AMD. Watch my portfolio live or die with Su Bae. Continue to watch my SNAP puts trade sideways. ,AMD,32,10/19,1
